date,latitude,longitude,depth,mag,place,province
2022-10-08,-64.551,1.313.449,35,4.5,"180 km WSW of Tual, Indonesia",Maluku
2022-10-07,-51.562,1.303.529,10,4.6,"256 km SE of Amahai, Indonesia",Maluku
2022-10-07,-92.614,1.189.769,103.262,4.2,"92 km SSE of Bima, Indonesia",Nusa Tenggara Barat
2022-10-07,7.3762,943.936,10,4.9,"193 km NNW of Sabang, Indonesia",Aceh
2022-10-06,-39.032,1.301.395,52.657,4.4,"149 km ESE of Amahai, Indonesia",Maluku
2022-10-06,1.9232,988.702,3.604,4.9,"22 km NNE of Sibolga, Indonesia",Sumatra Utara
2022-10-06,1.9828,988.391,9.596,4.3,"27 km NNE of Sibolga, Indonesia",Sumatra Utara
2022-10-06,-34.193,1.023.837,108.524,4,"16 km WNW of Curup, Indonesia",Bengkulu
2022-10-06,7.755,1.262.203,45.874,4.5,"129 km W of Ternate, Indonesia",Maluku Utara
2022-10-06,-23.623,1.400.115,35,4.4,"73 km WNW of Abepura, Indonesia",Papua
2022-10-05,-72.508,1.203.519,558.111,4,"146 km NNE of Labuan Bajo, Indonesia",Nusa Tenggara Timur
2022-10-04,-76.935,1.300.542,28.783,5.1,"Pulau Pulau Tanimbar, Indonesia",Maluku
2022-10-04,-48.994,1.042.551,117.641,4.3,"69 km W of Kotabumi, Indonesia",Lampung
2022-10-04,-81.368,1.206.297,9.125,4.1,"Flores region, Indonesia",Nusa Tenggara Timur
2022-10-04,-80.698,1.205.649,10,4.6,"Flores region, Indonesia",Nusa Tenggara Timur
2022-10-03,-103.654,1.245.192,10,4.3,"61 km SSE of Soe, Indonesia",Nusa Tenggara Timur
2022-10-02,-54.564,1.291.504,253.362,4.5,"222 km SSE of Ambon, Indonesia",Maluku
2022-10-02,-73.341,1.202.634,376.141,4.3,"135 km NNE of Labuan Bajo, Indonesia",Nusa Tenggara Timur
2022-10-02,1.6399,1.283.477,70.112,5,"38 km ESE of Tobelo, Indonesia",Maluku Utara
2022-10-02,-27.224,1.397.302,33.844,4.2,"101 km W of Abepura, Indonesia",Papua
2022-10-02,-10.308,1.247.821,10,4,"73 km SE of Soe, Indonesia",Nusa Tenggara Timur
2022-10-01,-53.271,1.338.298,10,4.4,"123 km ENE of Tual, Indonesia",Maluku
2022-10-01,-68.668,1.058.876,14.709,4.3,"54 km S of Labuan, Indonesia",Banten
2022-10-01,-3.83,1.018.367,59.88,4.9,"47 km W of Bengkulu, Indonesia",Bengkulu
2022-10-01,2.5454,1.285.761,231.415,4.2,"110 km NE of Tobelo, Indonesia",Maluku Utara
2022-10-01,5.556,1.267.451,70.695,4.4,"75 km WSW of Ternate, Indonesia",Maluku Utara
2022-09-30,2.0807,1.290.767,10,4.8,"124 km ENE of Tobelo, Indonesia",Maluku Utara
2022-09-30,2.0209,989.447,10.098,5,"35 km NNE of Sibolga, Indonesia",Sumatra Utara
2022-09-30,2.0517,990.688,10,4.6,"47 km NE of Sibolga, Indonesia",Sumatra Utara
2022-09-30,2.2054,98.89,20.955,5,"49 km S of Tomok Bolon, Indonesia",Sumatra Utara
2022-09-30,2.0779,989.937,12.802,4.6,"44 km NNE of Sibolga, Indonesia",Sumatra Utara
2022-09-30,2.1277,989.004,18.363,5.9,"41 km NNE of Sibolga, Indonesia",Sumatra Utara
2022-09-30,-24.547,1.213.631,10,4.2,"135 km SSE of Poso, Indonesia",Sulawesi Tengah
2022-09-30,-66.378,1.046.916,42.829,4.5,"129 km WSW of Labuan, Indonesia",Banten
2022-09-30,-62.026,1.304.261,148.697,4.3,"265 km WSW of Tual, Indonesia",Maluku
2022-09-30,342,96.582,10,4.4,"271 km S of Sinabang, Indonesia",Aceh
2022-09-29,-103.881,1.247.326,10,4.2,"76 km SE of Soe, Indonesia",Nusa Tenggara Timur
2022-09-29,-29.087,1.280.206,10,4.1,"88 km NNW of Ambon, Indonesia",Maluku
2022-09-29,2.7648,1.284.528,221.295,4.5,"124 km NNE of Tobelo, Indonesia",Maluku Utara
2022-09-29,-54.438,102.676,36.993,4.5,"169 km SSW of Pagar Alam, Indonesia",Sumatra Selatan
2022-09-29,-24.346,1.399.549,26.41,5.4,"near the north coast of Papua, Indonesia",Papua
2022-09-28,2.7319,1.281.508,73.152,4.6,"112 km N of Tobelo, Indonesia",Maluku Utara
2022-09-28,-85.494,1.111.988,127.304,4,"74 km S of Jatiroto, Indonesia",Jawa Timur
2022-09-28,2.9893,1.261.825,55.746,4.6,"213 km NE of Laikit, Laikit II (Dimembe), Indonesia",Sulawesi Utara
2022-09-28,3.2277,1.268.959,35,4.5,"206 km NW of Tobelo, Indonesia",Maluku Utara
2022-09-26,1.9363,1.258.944,53.164,4,"113 km ENE of Laikit, Laikit II (Dimembe), Indonesia",Sulawesi Utara
2022-09-26,1.8876,1.226.124,465.079,4.4,"157 km NNW of Gorontalo, Indonesia",Gorontalo
2022-09-25,-37.325,1.400.237,72.791,4.3,"142 km SSW of Abepura, Indonesia",Papua
2022-09-24,-93.953,1.143.631,74.072,4.9,"106 km S of Muncar, Indonesia",Jawa Timur
2022-09-23,3.8109,960.514,42.181,6.2,"37 km SSW of Meulaboh, Indonesia",Aceh
2022-09-23,1.761,1.235.657,168.865,5,"68 km SE of Gorontalo, Indonesia",Gorontalo
2022-09-23,-85.894,1.192.589,129.819,4.5,"25 km W of Komodo, Indonesia",Nusa Tenggara Timur
2022-09-22,-9.781,1.129.219,35,4.3,"172 km SSW of Kencong, Indonesia",Jawa Timur
2022-09-22,4.4236,965.454,9.746,4.8,"55 km ENE of Meulaboh, Indonesia",Aceh
2022-09-22,7.171,1.237.763,265.468,4.2,"81 km ENE of Gorontalo, Indonesia",Gorontalo
2022-09-21,-9.555,1.196.012,84.179,4.3,"73 km W of Waingapu, Indonesia",Nusa Tenggara Timur
2022-09-21,-21.337,1.389.527,33.126,4.4,"193 km WNW of Abepura, Indonesia",Papua
2022-09-21,2.3171,1.267.238,42.891,4.3,"157 km WNW of Tobelo, Indonesia",Maluku Utara
2022-09-21,-60.609,1.310.137,60.969,5,"198 km WSW of Tual, Indonesia",Maluku
2022-09-21,-29.346,126.862,57.878,4.1,"169 km WNW of Ambon, Indonesia",Maluku
2022-09-20,-11.959,985.697,19.227,5,"183 km WSW of Pariaman, Indonesia",Sumatra Barat
2022-09-20,-74.326,1.282.861,163.895,4,"Kepulauan Barat Daya, Indonesia",Maluku
2022-09-20,-28.492,1.269.591,35,4.3,"165 km NW of Ambon, Indonesia",Maluku
2022-09-20,1.5991,99.687,182.377,4,"50 km S of Bandar, Indonesia",Lampung
2022-09-20,-79,1.299.054,10,4,"Halmahera, Indonesia",Maluku Utara
2022-09-20,-1.105,129.842,10,4.4,"179 km WNW of Sorong, Indonesia",Papua Barat
2022-09-19,-8.066,1.197.559,178.086,4.3,"49 km NNW of Labuan Bajo, Indonesia",Nusa Tenggara Timur
2022-09-19,-55.141,1.028.814,37.543,4.2,"169 km SSW of Pagar Alam, Indonesia",Sumatra Selatan
2022-09-19,-77.489,1.096.693,114.824,4.2,"23 km SE of Gombong, Indonesia",Jawa Barat
2022-09-18,-48.179,129.199,189.379,4.1,"166 km S of Amahai, Indonesia",Maluku
2022-09-17,-77.016,117.425,285.706,4.4,"78 km N of Pototano, Indonesia",Nusa Tenggara Barat
2022-09-17,-28.261,1.296.046,10,4.4,"94 km NE of Amahai, Indonesia",Maluku
2022-09-16,-60.065,130.218,111.572,4.4,"283 km W of Tual, Indonesia",Maluku
2022-09-16,3.1481,126.052,101.318,4.6,"219 km NNE of Laikit, Laikit II (Dimembe), Indonesia",Sulawesi Utara
2022-09-16,-155,1.244.445,67.564,4.5,"152 km SSW of Tomohon, Indonesia",Sulawesi Utara
2022-09-15,1.69,969.427,29.935,4.4,"Nias region, Indonesia",Sumatra Utara
2022-09-15,-20.533,996.071,19.034,4.8,"147 km SW of Padang, Indonesia",Sumatra Barat
2022-09-15,-22.825,1.382.318,30.907,4.1,"268 km ESE of Biak, Indonesia",Papua
2022-09-14,-22.267,1.381.579,10,4.2,"258 km ESE of Biak, Indonesia",Papua
2022-09-13,-18.912,1.390.572,28.562,4.4,"191 km WNW of Abepura, Indonesia",Papua
2022-09-13,-55.784,104.241,92.148,4.9,"109 km SW of Kotabumi, Indonesia",Lampung
2022-09-13,-55.597,1.248.978,10,4.7,"272 km ESE of Katabu, Indonesia",Bali
2022-09-13,-50.977,1.115.313,10,4.4,"168 km NNE of Tayu, Indonesia",Jawa Tengah
2022-09-13,-23.528,1.382.233,10,4.2,"269 km W of Abepura, Indonesia",Papua
2022-09-13,-1.82,1.389.137,29.589,4.6,"209 km WNW of Abepura, Indonesia",Papua
2022-09-12,-98.593,1.186.419,67.889,4.1,"147 km S of Dompu, Indonesia",Nusa Tenggara Barat
2022-09-12,-19.743,139.045,29.885,4.2,"189 km WNW of Abepura, Indonesia",Papua
2022-09-12,-23.975,138.131,10,4.8,"264 km ESE of Biak, Indonesia",Papua
2022-09-12,4.0375,127.816,128.031,4.5,"256 km N of Tobelo, Indonesia",Maluku Utara
2022-09-12,-81.152,1.150.555,178.1,4.4,"3 km W of Singaraja, Indonesia",Bali
2022-09-11,-23.798,1.381.905,10,4.4,"269 km ESE of Biak, Indonesia",Papua
2022-09-11,-22.821,1.380.883,10,4.5,"254 km ESE of Biak, Indonesia",Papua
2022-09-11,-1.251,985.818,18.095,4.9,"184 km WSW of Pariaman, Indonesia",Sumatra Barat
2022-09-11,-2.306,1.381.672,10,4.8,"263 km ESE of Biak, Indonesia",Papua
2022-09-11,3.6825,968.103,90.991,4.6,"91 km SE of Meulaboh, Indonesia",Aceh
2022-09-11,5.152,984.895,57.869,4.5,"129 km SW of Padangsidempuan, Indonesia",Sumatra Utara
2022-09-11,-23.043,138.108,10,4.4,"Papua, Indonesia",Papua
2022-09-11,-22.504,1.381.701,10,4.7,"260 km ESE of Biak, Indonesia",Papua
2022-09-11,-11.982,985.927,19.316,4.3,"181 km WSW of Pariaman, Indonesia",Sumatra Barat
2022-09-11,-52.755,1.325.262,10,4.5,"46 km NNW of Tual, Indonesia",Maluku
2022-09-11,-12.405,98.466,10,4.4,"196 km WSW of Pariaman, Indonesia",Sumatra Barat
2022-09-11,-13.018,98.596,10,4.4,"185 km WSW of Pariaman, Indonesia",Sumatra Barat
2022-09-11,-68.041,130.318,90.577,4.3,"299 km WSW of Tual, Indonesia",Maluku
2022-09-11,-72.754,1.202.379,541.62,4,"140 km NNE of Labuan Bajo, Indonesia",Nusa Tenggara Timur
2022-09-11,-44.257,1.385.098,155.803,4.2,"Papua, Indonesia",Papua
2022-09-11,121,1.296.265,17.425,4.8,"212 km WNW of Sorong, Indonesia",Papua Barat
2022-09-10,-12.041,98.618,10,5.7,"179 km WSW of Pariaman, Indonesia",Sumatra Barat
2022-09-10,-1.149,98.654,20,6,"173 km WSW of Pariaman, Indonesia",Sumatra Barat
2022-09-10,3.4489,1.271.224,37.796,4.1,"214 km NNW of Tobelo, Indonesia",Maluku Utara
2022-09-10,-22.478,1.381.065,10,4.9,"254 km ESE of Biak, Indonesia",Papua
2022-09-10,-54.699,1.312.117,83.554,4.1,"171 km W of Tual, Indonesia",Maluku
2022-09-10,-23.139,1.381.869,10,4.4,"265 km ESE of Biak, Indonesia",Papua
2022-09-10,-21.919,1.381.615,10,4.7,"257 km ESE of Biak, Indonesia",Papua
2022-09-10,-2.307,1.382.204,10,4.2,"268 km ESE of Biak, Indonesia",Papua
2022-09-10,-22.376,1.381.849,10,4.6,"261 km ESE of Biak, Indonesia",Papua
2022-09-10,-21.602,1.383.194,10,4.2,"261 km W of Abepura, Indonesia",Papua
2022-09-10,-23.867,1.381.544,10,4.3,"266 km ESE of Biak, Indonesia",Papua
2022-09-10,-22.451,1.382.228,10,4.6,"265 km ESE of Biak, Indonesia",Papua
2022-09-10,-25.544,1.385.726,10,4.6,"229 km W of Abepura, Indonesia",Papua
2022-09-10,-22.313,1.381.784,21,6.2,"260 km ESE of Biak, Indonesia",Papua
2022-09-09,-21.841,1.382.058,10,5,"261 km ESE of Biak, Indonesia",Papua
2022-09-09,-22.644,1.381.792,30,5.9,"262 km ESE of Biak, Indonesia",Papua
2022-09-09,-22.492,1.381.979,18,6.2,"Papua, Indonesia",Papua
2022-09-09,2.2893,1.291.298,10,4.6,"139 km ENE of Tobelo, Indonesia",Maluku Utara
2022-09-09,1.9809,1.265.514,56.678,4.6,"160 km NW of Ternate, Indonesia",Maluku Utara
2022-09-09,2.0788,1.265.726,36.724,5.2,"164 km WNW of Tobelo, Indonesia",Maluku Utara
2022-09-09,-73.459,1.207.521,608.287,4.2,"143 km NNE of Ruteng, Indonesia",Nusa Tenggara Timur
2022-09-08,-1.716,1.242.793,8.703,4.6,"156 km ESE of Gorontalo, Indonesia",Gorontalo
2022-09-08,-42.333,1.022.088,56.123,4.8,"48 km S of Bengkulu, Indonesia",Bengkulu
2022-09-08,1.4369,969.974,29.605,4.2,"128 km SW of Singkil, Indonesia",Aceh
2022-09-08,1.4012,96.967,10,5.1,"133 km SW of Singkil, Indonesia",Aceh
2022-09-08,-30.633,1.279.979,36.312,4.3,"72 km NNW of Ambon, Indonesia",Maluku
2022-09-08,-81.948,1.082.011,56.118,4.4,"89 km S of Kawalu, Indonesia",Jawa Barat
2022-09-08,-3.019,1.398.337,43.133,4.3,"100 km WSW of Abepura, Indonesia",Papua
2022-09-07,1.3503,968.708,10,4.7,"136 km SSE of Sinabang, Indonesia",Aceh
2022-09-07,276,1.231.881,159.254,4.6,"58 km SSE of Gorontalo, Indonesia",Gorontalo
2022-09-07,294,1.237.649,141.792,5.1,"96 km SE of Gorontalo, Indonesia",Gorontalo
2022-09-07,-3.19,1.014.217,34,5.4,"115 km NW of Bengkulu, Indonesia",Bengkulu
2022-09-07,-41.402,1.294.858,102.982,4.2,"108 km SE of Amahai, Indonesia",Maluku
2022-09-07,1.7848,1.274.448,122.271,4.5,"63 km W of Tobelo, Indonesia",Maluku Utara
2022-09-07,-78.907,1.069.672,35,4,"92 km SSW of Banjar, Indonesia",Jawa Barat
2022-09-06,1.8093,990.127,128.468,4.1,"26 km ENE of Sibolga, Indonesia",Sumatra Utara
2022-09-06,3.467,1.219.111,185.226,4.5,"129 km W of Gorontalo, Indonesia",Gorontalo
2022-09-06,-478,1.244.061,84.644,4.3,"157 km SSW of Tomohon, Indonesia",Sulawesi Utara
2022-09-06,-27.855,1.186.058,10,4.4,"33 km WSW of Mamuju, Indonesia",Sulawesi Barat
2022-09-05,1.6377,1.287.865,10.161,4.5,"87 km E of Tobelo, Indonesia",Maluku Utara
2022-09-05,-59.231,1.037.173,55.951,4.8,"177 km SW of Kotabumi, Indonesia",Lampung
2022-09-05,-9.128,134.282,27.087,4.3,"24 km ESE of Manokwari, Indonesia",Papua Barat
2022-09-05,1.7452,993.869,170.73,4.2,"42 km NNE of Padangsidempuan, Indonesia",Sumatra Utara
2022-09-04,-33.085,1.358.008,10,4.5,"33 km E of Nabire, Indonesia",Papua
2022-09-04,-73.507,1.059.509,49.426,4,"77 km WSW of Pelabuhanratu, Indonesia",Jawa Barat
2022-09-04,-50.652,1.028.928,55.021,5.1,"121 km SSW of Pagar Alam, Indonesia",Sumatra Selatan
2022-09-04,-74.112,1.283.346,155.939,4.2,"Kepulauan Barat Daya, Indonesia",Maluku
2022-09-03,-40.064,1.337.802,15.042,4.5,"204 km WSW of Nabire, Indonesia",Papua
2022-09-03,-16.533,1.212.495,10,4.2,"62 km ESE of Poso, Indonesia",Sulawesi Tengah
2022-09-03,5.558,1.254.306,69.19,4.4,"100 km SE of Tondano, Indonesia",Sulawesi Utara
2022-09-03,-12.152,983.192,14.13,4.4,"210 km WSW of Pariaman, Indonesia",Sumatra Barat
2022-09-02,-71.405,1.293.638,129.365,4.7,"Kepulauan Babar, Indonesia",Maluku
2022-09-02,2.0763,978.361,60.247,4.7,"23 km SSE of Singkil, Indonesia",Aceh
2022-08-31,-63.699,114.512,538.417,4.4,"98 km NE of Kalianget, Indonesia",Jawa Timur
2022-08-31,-2.119,1.391.948,28.49,4.6,"168 km WNW of Abepura, Indonesia",Papua
2022-08-30,-37.326,1.288.572,126.249,4.5,"43 km S of Amahai, Indonesia",Maluku
2022-08-30,-75.726,1.194.658,274.505,4.1,"112 km NNW of Labuan Bajo, Indonesia",Nusa Tenggara Timur
2022-08-30,2.8638,1.249.405,241.869,4.4,"152 km N of Laikit, Laikit II (Dimembe), Indonesia",Sulawesi Utara
2022-08-30,-82.797,1.185.025,156.814,4.1,"28 km N of Dompu, Indonesia",Nusa Tenggara Barat
2022-08-30,-1.006,1.232.121,162.233,4.5,"72 km SSE of Gorontalo, Indonesia",Gorontalo
2022-08-30,-58.439,1.277.807,401.077,4.5,"241 km S of Ambon, Indonesia",Maluku
2022-08-29,4.786,1.221.097,193.176,4.5,"106 km W of Gorontalo, Indonesia",Gorontalo
2022-08-29,-9.764,986.319,20.899,4.6,"170 km WSW of Pariaman, Indonesia",Sumatra Barat
2022-08-29,-11.345,985.391,18.54,4.6,"184 km WSW of Pariaman, Indonesia",Sumatra Barat
2022-08-29,-10.759,98.619,19.55,4.4,"174 km WSW of Pariaman, Indonesia",Sumatra Barat
2022-08-29,-11.601,985.598,19.114,4.4,"183 km WSW of Pariaman, Indonesia",Sumatra Barat
2022-08-29,-1.22,984.507,16.453,4.4,"197 km WSW of Pariaman, Indonesia",Sumatra Barat
2022-08-29,-10.575,986.699,20.596,4.6,"168 km WSW of Pariaman, Indonesia",Sumatra Barat
2022-08-29,-1.018,986.831,20.73,4.5,"165 km WSW of Pariaman, Indonesia",Sumatra Barat
2022-08-29,0.07,1.238.441,103.906,4.8,"101 km ESE of Gorontalo, Indonesia",Gorontalo
2022-08-29,-12.685,984.948,17.147,4.2,"Kepulauan Mentawai region, Indonesia",Sumatra Barat
2022-08-29,3.6432,1.272.721,49.613,4.3,"227 km NNW of Tobelo, Indonesia",Maluku Utara
2022-08-29,-10.508,985.875,17.567,4.7,"177 km WSW of Pariaman, Indonesia",Sumatra Barat
2022-08-29,-988,986.046,17,6.2,"173 km WSW of Pariaman, Indonesia",Sumatra Barat
2022-08-28,-10.173,986.652,43,5.7,"Kepulauan Mentawai region, Indonesia",Sumatra Barat
2022-08-28,-105.408,1.136.109,10,4.4,"244 km SSW of Gambiran Satu, Indonesia",Jawa Tengah
2022-08-28,-10.764,985.483,16.793,4.9,"182 km WSW of Pariaman, Indonesia",Sumatra Barat
2022-08-28,-95.796,1.171.205,73.121,4.3,"124 km SSW of Sumbawa Besar, Indonesia",Nusa Tenggara Barat
2022-08-28,-9.532,1.128.708,35,4.5,"146 km S of Dampit, Indonesia",Jawa Timur
2022-08-28,-71.236,1.268.246,361.562,4.3,"Kepulauan Barat Daya, Indonesia",Maluku
2022-08-27,-104.482,1.095.031,10,4.6,"289 km SSW of Bambanglipuro, Indonesia",Yogyakarta
2022-08-26,1.567,1.273.111,141.922,4.3,"79 km WSW of Tobelo, Indonesia",Maluku Utara
2022-08-26,-89,1.252.439,58.23,4.5,"149 km SSE of Tondano, Indonesia",Sulawesi Utara
2022-08-26,-51.341,1.305.138,108.107,4.6,"254 km WNW of Tual, Indonesia",Maluku
2022-08-26,2.2409,1.292.796,10,4.4,"152 km ENE of Tobelo, Indonesia",Maluku Utara
2022-08-25,-60.996,1.304.781,133.532,4.7,"257 km WSW of Tual, Indonesia",Maluku
2022-08-25,-3.665,1.282.968,95.132,4.1,"13 km ENE of Ambon, Indonesia",Maluku
2022-08-25,-47.217,1.017.512,35,5,"116 km SSW of Bengkulu, Indonesia",Bengkulu
2022-08-25,-76.401,106.661,45.444,4.3,"73 km S of Pelabuhanratu, Indonesia",Jawa Barat
2022-08-24,3.5265,1.270.736,40.383,4.9,"224 km NNW of Tobelo, Indonesia",Maluku Utara
2022-08-24,-6.039,1.303.574,108.136,4.3,"269 km W of Tual, Indonesia",Maluku
2022-08-24,-52.295,1.029.363,57.472,4.7,"137 km SSW of Pagar Alam, Indonesia",Sumatra Selatan
2022-08-23,-62.272,1.038.061,25.585,5.1,"183 km WSW of Bandar Lampung, Indonesia",Lampung
2022-08-23,-50.926,103.079,45.258,6.2,"119 km S of Pagar Alam, Indonesia",Sumatra Selatan
2022-08-23,-54.006,1.313.864,87.85,5,"153 km W of Tual, Indonesia",Maluku
2022-08-23,-173,1.322.951,10,4.5,"139 km NE of Sorong, Indonesia",Papua Barat
2022-08-22,2.4232,1.282.855,74.751,4.3,"82 km NNE of Tobelo, Indonesia",Maluku Utara
2022-08-22,-72.174,1.047.278,35,4.4,"153 km SW of Labuan, Indonesia",Banten
2022-08-22,-5.079,1.234.515,10.143,4.5,"88 km ENE of Luwuk, Indonesia",Sulawesi Tengah
2022-08-22,2.36,128.22,165.894,4,"73 km NNE of Tobelo, Indonesia",Maluku Utara
2022-08-22,-11.438,1.002.556,90.795,4.6,"24 km SSW of Padang, Indonesia",Sumatra Barat
2022-08-22,-89.212,115.696,128,5.4,"Bali region, Indonesia",Bali
2022-08-22,2.4615,1.279.541,156.488,4.3,"81 km N of Tobelo, Indonesia",Maluku Utara
2022-08-21,3.1415,1.263.533,60.893,4.7,"238 km NE of Laikit, Laikit II (Dimembe), Indonesia",Sulawesi Utara
2022-08-21,-48.513,1.294.036,9.987,4.3,"175 km SSE of Amahai, Indonesia",Maluku
2022-08-21,-2.037,1.252.294,51.274,4.9,"170 km SSE of Tondano, Indonesia",Sulawesi Utara
2022-08-20,-894,967.345,10,4,"286 km S of Sinabang, Indonesia",Aceh
2022-08-20,-74.907,1.286.002,121.457,4.4,"Kepulauan Barat Daya, Indonesia",Maluku
2022-08-20,-27.962,128.598,10,4.2,"69 km NNW of Amahai, Indonesia",Maluku
2022-08-20,2.2058,1.293.596,10,4.4,"159 km ENE of Tobelo, Indonesia",Maluku Utara
2022-08-20,-36.492,1.314.732,10,4.4,"260 km NNW of Tual, Indonesia",Maluku
2022-08-19,-88.581,1.193.007,119.511,4.5,"Flores region, Indonesia",Nusa Tenggara Timur
2022-08-18,2.2141,1.292.693,8.085,4.4,"150 km ENE of Tobelo, Indonesia",Maluku Utara
2022-08-18,4.2861,1.258.045,102.101,4.5,"Pulau-Pulau Sangihe, Indonesia",Sulawesi Utara
2022-08-18,-70.056,1.297.297,122.481,4.2,"Kepulauan Babar, Indonesia",Maluku
2022-08-18,3.574,1.243.718,173.104,5.5,"Minahasa, Sulawesi, Indonesia",Sulawesi Utara
2022-08-17,-317,1.296.944,19.012,4.5,"185 km WNW of Sorong, Indonesia",Papua Barat
2022-08-17,2.393,1.217.627,208.441,4.4,"148 km WSW of Gorontalo, Indonesia",Gorontalo
2022-08-17,-49.731,102.803,58.212,4.5,"115 km SSW of Pagar Alam, Indonesia",Sumatra Selatan
2022-08-17,-25.817,1.390.433,35,4.2,"176 km W of Abepura, Indonesia",Papua
2022-08-17,-41.603,127.511,250.21,4.4,"90 km SW of Ambon, Indonesia",Maluku
2022-08-16,-93.401,1.245.328,23.901,4.3,"13 km NNE of Kefamenanu, Indonesia",Nusa Tenggara Timur
2022-08-16,1.7313,1.262.283,13.261,4.6,"142 km E of Laikit, Laikit II (Dimembe), Indonesia",Sulawesi Utara
2022-08-16,-7.699,1.292.703,61.961,4.5,"Kepulauan Babar, Indonesia",Maluku
2022-08-16,2.6937,956.204,24.75,4.6,"87 km WNW of Sinabang, Indonesia",Aceh
2022-08-15,8.703,1.263.915,42.93,4.7,"110 km W of Ternate, Indonesia",Maluku Utara
2022-08-15,-22.167,102.204,222.716,4,"92 km E of Sungai Penuh, Indonesia",Jambi
2022-08-15,1.257,96.586,10,4.9,"Nias region, Indonesia",Sumatra Utara
2022-08-15,1.338,983.727,26.833,4,"170 km SW of Padangsidempuan, Indonesia",Sumatra Utara
2022-08-15,1.7941,1.263.844,39.693,4.7,"157 km NW of Ternate, Indonesia",Maluku Utara
2022-08-15,-5.707,1.103.692,552.772,4.8,"93 km NNW of Batang, Indonesia",Jawa Tengah
2022-08-15,2.4926,1.282.388,153.973,4.6,"88 km NNE of Tobelo, Indonesia",Maluku Utara
2022-08-15,172,1.232.755,152.56,4.1,"62 km SSE of Gorontalo, Indonesia",Gorontalo
2022-08-15,-3.311,1.007.772,38.021,4.8,"154 km SSW of Sungai Penuh, Indonesia",Jambi
2022-08-14,1.6071,1.271.354,128.295,4.2,"94 km NNW of Ternate, Indonesia",Maluku Utara
2022-08-14,1.9578,1.265.123,47.448,4.5,"161 km NW of Ternate, Indonesia",Maluku Utara
2022-08-14,1.7974,1.263.859,30,5.7,"157 km NW of Ternate, Indonesia",Maluku Utara
2022-08-14,-83.671,1.086.747,107.766,4.4,"98 km S of Sidareja, Indonesia",Jawa Tengah
2022-08-12,-1.471,1.266.909,71.342,4.3,"129 km SW of Ternate, Indonesia",Maluku Utara
2022-08-11,1.7728,126.408,44.39,4,"153 km NW of Ternate, Indonesia",Maluku Utara
2022-08-11,-70.453,1.295.265,151.758,4.2,"Kepulauan Babar, Indonesia",Maluku
2022-08-11,-79.185,123.062,222.343,4.3,"121 km NE of Maumere, Indonesia",Nusa Tenggara Timur
2022-08-11,-34.254,1.018.322,79.103,4.3,"63 km NW of Bengkulu, Indonesia",Bengkulu
2022-08-11,-72.688,1.202.945,576.593,4.4,"142 km NNE of Labuan Bajo, Indonesia",Nusa Tenggara Timur
2022-08-10,-29.683,1.383.862,37.475,4.5,"253 km W of Abepura, Indonesia",Papua
2022-08-10,9.584,1.253.016,69,4.4,"57 km SE of Tondano, Indonesia",Sulawesi Utara
2022-08-10,4.8286,1.278.347,10,4.4,"Pulau-Pulau Talaud, Indonesia",Sulawesi Utara
2022-08-09,-66.558,1.035.514,22.134,4.3,"232 km SW of Bandar Lampung, Indonesia",Lampung
2022-08-09,-104.484,1.164.799,21.334,4.5,"194 km S of Praya, Indonesia",Nusa Tenggara Barat
2022-08-09,-8.301,1.171.131,11.134,4.8,"39 km WNW of Sumbawa Besar, Indonesia",Nusa Tenggara Barat
2022-08-09,1.96,1.277.931,10,4.4,"35 km NW of Tobelo, Indonesia",Maluku Utara
2022-08-09,-19.832,1.002.649,35,4.7,"114 km S of Padang, Indonesia",Sumatra Barat
2022-08-08,-65.499,1.041.423,35,4.7,"175 km SW of Bandar Lampung, Indonesia",Lampung
2022-08-08,-809,997.163,70.495,4.5,"49 km WSW of Pariaman, Indonesia",Sumatra Barat
2022-08-08,1.1786,1.253.055,103.888,4.2,"45 km ESE of Tondano, Indonesia",Sulawesi Utara
2022-08-08,-62.972,1.301.656,155.096,4.5,"295 km WSW of Tual, Indonesia",Maluku
2022-08-07,-59.063,1.031.633,35,4.1,"208 km S of Pagar Alam, Indonesia",Sumatra Selatan
2022-08-07,-43.081,1.021.657,52.321,4.9,"57 km S of Bengkulu, Indonesia",Bengkulu
2022-08-06,-37.627,138.539,96.618,4.1,"266 km WSW of Abepura, Indonesia",Papua
2022-08-06,-45.014,1.383.543,10,4.8,"Papua, Indonesia",Papua
2022-08-05,-61.925,1.333.257,10,4.6,"Kepulauan Aru region, Indonesia",Maluku
2022-08-05,-96.628,1.162.937,58.172,4.2,"105 km S of Praya, Indonesia",Nusa Tenggara Barat
2022-08-05,9.048,970.472,10,4.1,"173 km SSW of Singkil, Indonesia",Aceh
2022-08-05,-77.031,1.048.884,10,4.9,"179 km SW of Labuan, Indonesia",Banten
2022-08-04,-82.678,1.181.283,6.911,4.4,"47 km NW of Dompu, Indonesia",Nusa Tenggara Barat
2022-08-04,2.5629,1.281.263,146.898,4.1,"93 km N of Tobelo, Indonesia",Maluku Utara
2022-08-03,2.913,122.027,187.04,4.6,"118 km WSW of Gorontalo, Indonesia",Gorontalo
2022-08-03,238,967.086,10,4.1,"250 km S of Sinabang, Indonesia",Aceh
